"","WT_1","KD_1","WT_2","KD_2","WT_3","KD_3"
"55907",3662.85006681382,4503.90384543732,2394.57696633985,3833.35390988586,2509.15913077515,4286.99608525701
"55908",2.4571892219234,7.01785571484348,6.30982072816825,6.79431745814579,2.28243705043222,8.02975333346787
"55909",904.245633667812,550.511792742166,728.784294103433,743.29832992115,600.280944263674,695.019760752385
"5591",9328.30934949521,8741.90893545669,17929.3555990901,9986.28779998268,20040.558115145,9006.70665570646
"55911",3.27625229589787,1.55952349218744,7.88727591021031,5.43545396651663,3.04324940057629,0
"55914",1568.50578666111,3171.29102136316,3871.07501673122,2776.15811339837,4214.90041979817,3256.51107412863
"55915",1185.18426804105,1058.13668944918,670.418452367876,1110.19147266102,747.11772784148,1026.91623186906
"55916",563.515394894434,1171.98190437886,511.095478981628,925.386037799457,652.016184073471,1022.45525779491
"55917",969.770679585769,1028.50574309762,1579.0326372241,996.046939364173,1638.78980221033,1097.39962224061
"5592",225.242345342979,420.291581144515,552.109313714722,423.965409388297,442.792787783851,344.387198524289
"55920",6035.67579211785,4703.52285243732,2894.63025904718,4739.7158588025,3120.85226029099,4520.75112674241
"55922",634.773882330212,591.839165285133,588.390782901689,712.044469613679,538.655143902004,664.685137048173
"55924",2376.10197759993,2939.70178277332,2178.46560640009,1820.87707878307,2127.23133100283,1793.31157780782
"55929",1325.24405369069,762.606987679658,566.3064103531,822.112412435641,626.909376518716,719.109020752789
"55930",9.82875688769361,12.4761879374995,93.0698557404817,21.7418158660665,76.8420473645514,31.2268185190417
"5594",3604.69658856163,4240.34437525765,5035.23694107826,3808.89436703653,5175.04560567999,4022.01422525257
"5595",2017.35235119911,1381.73781407807,1539.59625767305,1932.30388509666,1326.85673865126,1433.75706743143
"55954",334.996797255557,224.571382874991,225.576091032015,256.825199917911,207.701771589332,240.892600004036
"55957",535.667250379302,466.297524164044,299.716484587992,423.965409388297,274.65325840201,339.03402963531
"55958",8.19063073974467,1.55952349218744,3.15491036408412,4.07659047488747,4.56487410086444,3.56877925931905
"55959",4.09531536987234,0,12.6196414563365,6.79431745814579,6.84731115129666,5.35316888897858
"5596",6.55250459179574,3.8988087304686,1.57745518204206,9.51204444140411,0,3.56877925931905
"55967",1321.14873832082,1165.74381041011,754.023577016106,1110.19147266102,766.898848945226,1166.0986229825
"55968",2580.04868301957,2078.06505333976,1227.26013162872,2296.47930085328,1207.40919967864,2125.2080489245
"55969",8877.82465880925,6381.570130031,1457.56858820687,2254.35453261277,4402.06025793361,6688.78452677873
"5597",1930.53166535782,2921.76726261317,4683.46443548288,3527.60962426929,4853.98279391919,4302.16339710912
"55970",6305.96660652943,9877.24203776915,10420.6689325699,10062.3841555139,10655.9377761179,10663.5124268453
"55971",47.5056582905191,28.8511846054676,33.1265588228833,57.0722666484246,35.7581804567714,29.4424288893822
"55972",552.867574932765,910.761719437465,785.572680656947,784.064234670024,792.00565649998,975.168932608931
"55973",2303.2053640162,3701.52900870689,3484.59849713092,3167.51079898757,3692.98314759933,3533.98366154069
"55974",1643.85958946676,933.374810074182,1157.85210361887,994.688075872544,1183.06320447403,941.2655296454
"55975",660.164837623421,850.720064988248,711.43228710097,841.136501318449,709.077110334276,872.566528903508
"5598",870.664047634859,750.910561488252,921.233826312564,690.302653747612,1046.1169814481,587.956382972814
"5599",363.664004844664,485.791567816387,766.643218472442,737.862875954633,401.708920876071,448.773991859371
"56",1.63812614794893,0.77976174609372,9.46473109225237,5.43545396651663,8.36893585158481,1.78438962965953
"5600",599.55417014931,498.267755753887,282.364477585529,376.405187181277,213.027458040341,398.811082228904
"56000",6.55250459179574,26.5118993671865,0,10.8709079330333,0.760812350144073,7.1375585186381
"56005",7787.65170734924,7702.48652791376,3628.14691869674,7006.30016283994,3577.33967037743,6858.30154159639
"56006",2145.12619073913,1735.74964680462,1113.6833585217,1593.946875681,1048.39941849853,1492.64192521019
"5601",1200.74646644657,1423.06518662104,1698.9192310593,1210.74737104158,1784.865773438,1320.44832594805
"5602",13.1050091835915,52.2440369882792,74.1403935559769,20.3829523744374,40.3230545576359,35.6877925931905
"5603",4.9143784438468,0,4.73236554612619,10.8709079330333,5.32568645100851,8.92194814829763
"56034",913.255327481531,1335.73187105854,2864.65861058838,972.946260006477,2684.90678365843,1026.02403705423
"5604",3307.3766927089,3017.67795738269,2523.9282912673,3175.66397993734,2352.43178664547,3135.17257931179
"5605",10072.018620664,6988.22476849192,3582.40071841752,7537.61578806694,3521.03955646677,6546.03335640597
"56052",907.52188596371,578.58321560154,444.842361335862,601.976526791717,429.098165481257,499.629096304667
"5606",3339.3201525939,1221.10689438276,1209.90812462626,1524.64483760792,1195.99701442648,1319.55613113322
"56061",4233.73702937402,2871.08274911708,2812.602589581,3709.6973321476,2885.00043174633,3446.54856968737
"56062",76.9919289535999,81.8749833398406,3.15491036408412,65.2254475981996,0,96.3570400016144
"56063",144.974164093481,139.577352550776,134.083690473575,100.555898380558,163.574655280976,143.643365187592
"5607",912.436264407557,680.732004339817,717.742107829138,665.843110898287,606.367443064826,642.380266677429
"5608",47.5056582905191,20.2738053984367,17.3520070024627,32.6127237990998,22.0635581541781,33.903402963531
